Souce	Edge	Target	SIndex	EIndex	TIndex
GO:0140535	is_a_inverse	GO:0070214	564	1	1112
GO:0140535	is_a_inverse	GO:0070331	564	1	1178
GO:0140535	is_a_inverse	GO:0070332	564	1	1130
GO:0140535	is_a_inverse	GO:0070419	564	1	1526
GO:0140535	is_a_inverse	GO:0070850	564	1	1546
GO:0140535	is_a_inverse	GO:0070937	564	1	1547
GO:0140535	is_a_inverse	GO:0071152	564	1	1504
GO:0140535	is_a_inverse	GO:0071153	564	1	1505
GO:0140535	is_a_inverse	GO:0071154	564	1	1543
GO:0140535	is_a_inverse	GO:0071155	564	1	1549
GO:0140535	is_a_inverse	GO:0071521	564	1	1503
GO:0140535	is_a_inverse	GO:0072669	564	1	1107
GO:0140535	is_a_inverse	GO:0097149	564	1	1538
GO:0140535	is_a_inverse	GO:0097361	564	1	1501
GO:0140535	is_a_inverse	GO:0097539	564	1	1513
GO:0140535	is_a_inverse	GO:0099078	564	1	1551
GO:0140535	is_a_inverse	GO:0101031	564	1	1497
GO:0140535	is_a_inverse	GO:0120103	564	1	1518
GO:0140535	is_a_inverse	GO:0120123	564	1	1150
GO:0140535	is_a_inverse	GO:0120269	564	1	1536
GO:0140535	is_a_inverse	GO:1905348	564	1	1102
GO:0140535	is_a_inverse	GO:1990303	564	1	1506
GO:0140535	is_a_inverse	GO:1990304	564	1	1532
GO:0140535	is_a_inverse	GO:1990305	564	1	1528
GO:0140535	is_a_inverse	GO:1990306	564	1	1489
GO:0140535	is_a_inverse	GO:1990328	564	1	1522
GO:0036375	is_a	GO:0032991	565	0	2
GO:0043256	is_a	GO:0032991	566	0	2
GO:0043256	is_a_inverse	GO:0005606	566	1	1558
GO:0043256	is_a_inverse	GO:0005607	566	1	1557
GO:0043256	is_a_inverse	GO:0005608	566	1	1566
GO:0043256	is_a_inverse	GO:0005609	566	1	1560
GO:0043256	is_a_inverse	GO:0005610	566	1	1567
GO:0043256	is_a_inverse	GO:0005611	566	1	1553
GO:0043256	is_a_inverse	GO:0005612	566	1	1559
GO:0043256	is_a_inverse	GO:0043257	566	1	1563
GO:0043256	is_a_inverse	GO:0043258	566	1	1555
GO:0043256	is_a_inverse	GO:0043259	566	1	1564
GO:0043256	is_a_inverse	GO:0043260	566	1	1568
GO:0043256	is_a_inverse	GO:0043261	566	1	1556
GO:0043256	is_a_inverse	GO:0061801	566	1	1562
GO:0043256	is_a_inverse	GO:1990338	566	1	1554
GO:0043256	is_a_inverse	GO:1990339	566	1	1565
GO:0043256	is_a_inverse	GO:1990340	566	1	1561
GO:0031251	is_a	GO:0032991	567	0	2
GO:0046806	is_a	GO:0032991	568	0	2
GO:1990964	is_a	GO:0032991	569	0	2
GO:0043684	is_a	GO:0032991	570	0	2
GO:0070695	is_a	GO:0032991	571	0	2
GO:0030081	is_a	GO:0032991	572	0	2
GO:0030076	is_a	GO:0032991	573	0	2
GO:0030076	is_a_inverse	GO:0009503	573	1	1570
GO:0030076	is_a_inverse	GO:0030077	573	1	1569
GO:0030076	is_a_inverse	GO:0030089	573	1	1483
GO:0033193	is_a	GO:0032991	574	0	2
GO:0098733	is_a	GO:0032991	575	0	2
GO:0098733	is_a_inverse	GO:0030937	575	1	1571
GO:0000133	is_a	GO:0032991	576	0	2
GO:0000133	is_a_inverse	GO:0031560	576	1	1572
GO:0000133	is_a_inverse	GO:0031561	576	1	1575
GO:0000133	is_a_inverse	GO:0031562	576	1	1573
GO:0000133	is_a_inverse	GO:0031563	576	1	1574
GO:0044777	is_a	GO:0032991	577	0	2
GO:1990528	is_a	GO:0032991	578	0	2
GO:0022623	is_a	GO:0032991	579	0	2
GO:0110131	is_a	GO:0032991	580	0	2
GO:0005667	is_a	GO:0032991	581	0	2
GO:0005667	is_a_inverse	GO:0000120	581	1	1277
GO:0005667	is_a_inverse	GO:0016581	581	1	1585
GO:0005667	is_a_inverse	GO:0017053	581	1	1577
GO:0005667	is_a_inverse	GO:0019185	581	1	1579
GO:0005667	is_a_inverse	GO:0089713	581	1	1576
GO:0005667	is_a_inverse	GO:0090575	581	1	1305
GO:0005667	is_a_inverse	GO:0090576	581	1	1583
GO:0005667	is_a_inverse	GO:0090577	581	1	1580
GO:0005667	is_a_inverse	GO:0090578	581	1	1578
GO:0005667	is_a_inverse	GO:0110129	581	1	1584
GO:0005667	is_a_inverse	GO:1903865	581	1	1582
GO:0005667	is_a_inverse	GO:1990198	581	1	1581
GO:0005667	is_a_inverse	GO:1990622	581	1	1227
GO:1990788	is_a	GO:0032991	582	0	2
GO:0005838	is_a	GO:0032991	583	0	2
GO:0005838	is_a_inverse	GO:0031598	583	1	1242
GO:0005838	is_a_inverse	GO:0031600	583	1	1586
GO:0120171	is_a	GO:0032991	584	0	2
GO:0070864	is_a	GO:0032991	585	0	2
GO:0005852	is_a	GO:0032991	586	0	2
GO:0005852	is_a_inverse	GO:0071540	586	1	1587
GO:0005852	is_a_inverse	GO:0071541	586	1	1588
GO:1990393	is_a	GO:0032991	587	0	2
GO:0097136	is_a	GO:0032991	588	0	2
GO:0097136	is_a_inverse	GO:0097137	588	1	1598
GO:0097136	is_a_inverse	GO:0097138	588	1	1593
GO:0097136	is_a_inverse	GO:0097139	588	1	1596
GO:0097136	is_a_inverse	GO:0097140	588	1	1592
GO:0097136	is_a_inverse	GO:0097141	588	1	1595
GO:0097136	is_a_inverse	GO:0097142	588	1	1589
GO:0097136	is_a_inverse	GO:0097143	588	1	1599
GO:0097136	is_a_inverse	GO:0097144	588	1	1600
GO:0097136	is_a_inverse	GO:0097145	588	1	1597
GO:0097136	is_a_inverse	GO:0097146	588	1	1590
GO:0097136	is_a_inverse	GO:0097147	588	1	1591
GO:0097136	is_a_inverse	GO:0097148	588	1	1594
GO:0044816	is_a	GO:0032991	589	0	2
GO:1903503	is_a	GO:0032991	590	0	2
GO:1903503	is_a_inverse	GO:1990501	590	1	1601
GO:0005861	is_a	GO:0032991	591	0	2
GO:0005861	is_a_inverse	GO:1990584	591	1	1602
GO:0001534	is_a	GO:0032991	592	0	2
GO:1990100	is_a	GO:0032991	593	0	2
GO:0140224	is_a	GO:0032991	594	0	2
GO:1905742	is_a	GO:0032991	595	0	2
GO:0055087	is_a	GO:0032991	596	0	2
GO:0090665	is_a	GO:0032991	597	0	2
GO:0090665	is_a_inverse	GO:0016010	597	1	1603
GO:0090665	is_a_inverse	GO:0071086	597	1	1605
GO:0090665	is_a_inverse	GO:1990779	597	1	1604
GO:0099126	is_a	GO:0032991	598	0	2
GO:0061703	is_a	GO:0032991	599	0	2
GO:0070826	is_a	GO:0032991	600	0	2
GO:0070745	is_a	GO:0032991	601	0	2
GO:0140007	is_a	GO:0032991	602	0	2
GO:0070288	is_a	GO:0032991	603	0	2
GO:0070288	is_a_inverse	GO:0008043	603	1	1533
GO:0070288	is_a_inverse	GO:0070289	603	1	1606
GO:1990615	is_a	GO:0032991	604	0	2
GO:0061957	is_a	GO:0032991	605	0	2
GO:0032300	is_a	GO:0032991	606	0	2
GO:0032300	is_a_inverse	GO:0032301	606	1	1279
GO:0032300	is_a_inverse	GO:0032302	606	1	1252
GO:0032300	is_a_inverse	GO:0032389	606	1	1363
GO:0032300	is_a_inverse	GO:0032390	606	1	1231
GO:0032300	is_a_inverse	GO:0062128	606	1	1335
GO:0032300	is_a_inverse	GO:0097587	606	1	1608
GO:0032300	is_a_inverse	GO:1990710	606	1	1607
GO:0120114	is_a	GO:0032991	607	0	2
GO:0120114	is_a_inverse	GO:0030532	607	1	1223
GO:0120114	is_a_inverse	GO:0032797	607	1	1614
GO:0120114	is_a_inverse	GO:0034715	607	1	1612
GO:0120114	is_a_inverse	GO:0034718	607	1	1613
GO:0120114	is_a_inverse	GO:0034719	607	1	1609
GO:0120114	is_a_inverse	GO:0120115	607	1	1610
GO:0120114	is_a_inverse	GO:1990726	607	1	1611
GO:0019036	is_a	GO:0032991	608	0	2
GO:0033596	is_a	GO:0032991	609	0	2
GO:0106249	is_a	GO:0032991	610	0	2
GO:1990526	is_a	GO:0032991	611	0	2
GO:0031074	is_a	GO:0032991	612	0	2
GO:0031074	is_a_inverse	GO:0042564	612	1	1615
GO:0031074	is_a_inverse	GO:0042565	612	1	1616
GO:0000408	is_a	GO:0032991	613	0	2
GO:0140534	is_a	GO:0032991	614	0	2
GO:0140534	is_a_inverse	GO:0000506	614	1	1433
GO:0140534	is_a_inverse	GO:0000835	614	1	1421
GO:0140534	is_a_inverse	GO:0005785	614	1	1460
GO:0140534	is_a_inverse	GO:0005787	614	1	1480
GO:0140534	is_a_inverse	GO:0008250	614	1	1434
GO:0140534	is_a_inverse	GO:0009923	614	1	1449
GO:0140534	is_a_inverse	GO:0016222	614	1	1617
GO:0140534	is_a_inverse	GO:0017177	614	1	1202
GO:0140534	is_a_inverse	GO:0031205	614	1	1411
GO:0140534	is_a_inverse	GO:0031207	614	1	1417
GO:0140534	is_a_inverse	GO:0031211	614	1	1619
GO:0140534	is_a_inverse	GO:0031502	614	1	1459
GO:0140534	is_a_inverse	GO:0032865	614	1	1625
GO:0140534	is_a_inverse	GO:0032937	614	1	1444
GO:0140534	is_a_inverse	GO:0034098	614	1	1465
GO:0140534	is_a_inverse	GO:0034099	614	1	1620
GO:0140534	is_a_inverse	GO:0034663	614	1	1622
GO:0140534	is_a_inverse	GO:0034664	614	1	1626
GO:0140534	is_a_inverse	GO:0036502	614	1	1446
GO:0140534	is_a_inverse	GO:0036513	614	1	1485
GO:0140534	is_a_inverse	GO:0042765	614	1	1427
GO:0140534	is_a_inverse	GO:0042824	614	1	1424
GO:0140534	is_a_inverse	GO:0042825	614	1	1474
GO:0140534	is_a_inverse	GO:0043529	614	1	1627
GO:0140534	is_a_inverse	GO:0043541	614	1	1111
GO:0140534	is_a_inverse	GO:0061779	614	1	1482
GO:0140534	is_a_inverse	GO:0070385	614	1	1628
GO:0140534	is_a_inverse	GO:0070939	614	1	1624
GO:0140534	is_a_inverse	GO:0071256	614	1	1481
GO:0140534	is_a_inverse	GO:0072546	614	1	1456
GO:0140534	is_a_inverse	GO:0106055	614	1	1123
GO:0140534	is_a_inverse	GO:0120097	614	1	1623
GO:0140534	is_a_inverse	GO:0160005	614	1	1408
GO:0140534	is_a_inverse	GO:1990332	614	1	1476
GO:0140534	is_a_inverse	GO:1990425	614	1	1618
GO:0140534	is_a_inverse	GO:1990529	614	1	1621
GO:0140534	is_a_inverse	GO:1990604	614	1	1416
GO:0140534	is_a_inverse	GO:1990629	614	1	1430
GO:0002096	is_a	GO:0032991	615	0	2
GO:0098046	is_a	GO:0032991	616	0	2
GO:0032994	is_a	GO:0032991	617	0	2
GO:0032994	is_a_inverse	GO:0060987	617	1	1630
GO:0032994	is_a_inverse	GO:1990777	617	1	1629
GO:0031389	is_a	GO:0032991	618	0	2
GO:0097452	is_a	GO:0032991	619	0	2
GO:0098798	is_a	GO:0032991	620	0	2
GO:0098798	is_a_inverse	GO:0002169	620	1	1648
GO:0098798	is_a_inverse	GO:0002187	620	1	1638
GO:0098798	is_a_inverse	GO:0005757	620	1	1637
GO:0098798	is_a_inverse	GO:0005760	620	1	1643
GO:0098798	is_a_inverse	GO:0005762	620	1	1646
GO:0098798	is_a_inverse	GO:0005763	620	1	1645
GO:0098798	is_a_inverse	GO:0005967	620	1	1650
GO:0098798	is_a_inverse	GO:0009841	620	1	1632
GO:0098798	is_a_inverse	GO:0016507	620	1	1634
GO:0098798	is_a_inverse	GO:0017087	620	1	1088
GO:0098798	is_a_inverse	GO:0017133	620	1	1640
GO:0098798	is_a_inverse	GO:0019910	620	1	1635
GO:0098798	is_a_inverse	GO:0030062	620	1	1651
GO:0098798	is_a_inverse	GO:0030678	620	1	1647
GO:0098798	is_a_inverse	GO:0031019	620	1	1644
GO:0098798	is_a_inverse	GO:0034245	620	1	1641
GO:0098798	is_a_inverse	GO:0034985	620	1	1631
GO:0098798	is_a_inverse	GO:0042719	620	1	996
GO:0098798	is_a_inverse	GO:0043294	620	1	1649
GO:0098798	is_a_inverse	GO:0045025	620	1	1642
GO:0098798	is_a_inverse	GO:0061671	620	1	1636
GO:0098798	is_a_inverse	GO:0098799	620	1	1438
GO:0098798	is_a_inverse	GO:0098800	620	1	1470
GO:0098798	is_a_inverse	GO:0099128	620	1	1633
GO:0098798	is_a_inverse	GO:0106098	620	1	1639
GO:0017102	is_a	GO:0032991	621	0	2
GO:0036038	is_a	GO:0032991	622	0	2
GO:0120099	is_a	GO:0032991	623	0	2
GO:1990682	is_a	GO:0032991	624	0	2
GO:0031511	is_a	GO:0032991	625	0	2
GO:0033104	is_a	GO:0032991	626	0	2
GO:0099023	is_a	GO:0032991	627	0	2
GO:0099023	is_a_inverse	GO:0000145	627	1	1653
GO:0099023	is_a_inverse	GO:0000938	627	1	1652
GO:0099023	is_a_inverse	GO:0017119	627	1	1654
GO:0099023	is_a_inverse	GO:0030008	627	1	1498
GO:0099023	is_a_inverse	GO:0030897	627	1	1423
GO:0099023	is_a_inverse	GO:0033263	627	1	1655
GO:0099023	is_a_inverse	GO:0070939	627	1	1624
GO:0099023	is_a_inverse	GO:0106103	627	1	1409
GO:0034748	is_a	GO:0032991	628	0	2
GO:0097347	is_a	GO:0032991	629	0	2
GO:0031838	is_a	GO:0032991	630	0	2
GO:0005931	is_a	GO:0032991	631	0	2
GO:1990104	is_a	GO:0032991	632	0	2
GO:1990104	is_a_inverse	GO:1990121	632	1	1656
GO:1990104	is_a_inverse	GO:1990177	632	1	1039
GO:1990104	is_a_inverse	GO:1990178	632	1	1038
GO:0071141	is_a	GO:0032991	633	0	2
GO:0071141	is_a_inverse	GO:0071142	633	1	1657
GO:0071141	is_a_inverse	GO:0071144	633	1	1658
GO:1990078	is_a	GO:0032991	634	0	2
GO:1990078	is_a_inverse	GO:1990082	634	1	1662
GO:1990078	is_a_inverse	GO:1990083	634	1	1659
GO:1990078	is_a_inverse	GO:1990084	634	1	1660
GO:1990078	is_a_inverse	GO:1990085	634	1	1661
GO:0097495	is_a	GO:0032991	635	0	2
GO:1990811	is_a	GO:0032991	636	0	2
GO:0140451	is_a	GO:0032991	637	0	2
GO:1990597	is_a	GO:0032991	638	0	2
GO:0070422	is_a	GO:0032991	639	0	2
GO:0062167	is_a	GO:0032991	640	0	2
GO:1990667	is_a	GO:0032991	641	0	2
GO:0001536	is_a	GO:0032991	642	0	2
GO:0061700	is_a	GO:0032991	643	0	2
GO:0005602	is_a	GO:0032991	644	0	2
GO:0110078	is_a	GO:0032991	645	0	2
GO:0036452	is_a	GO:0032991	646	0	2
GO:0036452	is_a_inverse	GO:0000813	646	1	1450
GO:0036452	is_a_inverse	GO:0000814	646	1	1462
GO:0036452	is_a_inverse	GO:0000815	646	1	1436
GO:0036452	is_a_inverse	GO:0033565	646	1	1663
GO:0036452	is_a_inverse	GO:1990621	646	1	1484
GO:0031521	is_a	GO:0032991	647	0	2
GO:0036398	is_a	GO:0032991	648	0	2
GO:0030257	is_a	GO:0032991	649	0	2
GO:1990130	is_a	GO:0032991	650	0	2
GO:0005854	is_a	GO:0032991	651	0	2
GO:1990904	is_a	GO:0032991	652	0	2
GO:1990904	is_a_inverse	GO:0005681	652	1	1273
GO:1990904	is_a_inverse	GO:0005697	652	1	1208
GO:1990904	is_a_inverse	GO:0005732	652	1	1678
GO:1990904	is_a_inverse	GO:0005844	652	1	1665
GO:1990904	is_a_inverse	GO:0016456	652	1	1672
GO:1990904	is_a_inverse	GO:0030532	652	1	1223
GO:1990904	is_a_inverse	GO:0030677	652	1	1673
GO:1990904	is_a_inverse	GO:0030684	652	1	1674
GO:1990904	is_a_inverse	GO:0031332	652	1	1675
GO:1990904	is_a_inverse	GO:0033620	652	1	1370
GO:1990904	is_a_inverse	GO:0043614	652	1	1667
GO:1990904	is_a_inverse	GO:0044207	652	1	1669
GO:1990904	is_a_inverse	GO:0044391	652	1	1666
GO:1990904	is_a_inverse	GO:0048500	652	1	1670
GO:1990904	is_a_inverse	GO:0062238	652	1	1222
GO:1990904	is_a_inverse	GO:0070761	652	1	1676
GO:1990904	is_a_inverse	GO:0070992	652	1	1668
GO:1990904	is_a_inverse	GO:0070993	652	1	1664
GO:1990904	is_a_inverse	GO:0071204	652	1	1360
GO:1990904	is_a_inverse	GO:0071254	652	1	1671
GO:1990904	is_a_inverse	GO:1990124	652	1	1677
GO:1990904	is_a_inverse	GO:1990572	652	1	1679
GO:0071817	is_a	GO:0032991	653	0	2
GO:1990463	is_a	GO:0032991	654	0	2
GO:0097619	is_a	GO:0032991	655	0	2
GO:0120216	is_a	GO:0032991	656	0	2
GO:1990229	is_a	GO:0032991	657	0	2
GO:1990229	is_a_inverse	GO:1904564	657	1	1680
GO:0005851	is_a	GO:0032991	658	0	2
GO:0062092	is_a	GO:0032991	659	0	2
GO:1990727	is_a	GO:0032991	660	0	2
GO:1990563	is_a	GO:0032991	661	0	2
GO:1990563	is_a_inverse	GO:1990562	661	1	1681
GO:0030314	is_a	GO:0032991	662	0	2
GO:1990509	is_a	GO:0032991	663	0	2
GO:0035859	is_a	GO:0032991	664	0	2
GO:0048180	is_a	GO:0032991	665	0	2
GO:0048180	is_a_inverse	GO:0043509	665	1	1683
GO:0048180	is_a_inverse	GO:0043510	665	1	1682
GO:0048180	is_a_inverse	GO:0048183	665	1	1684
GO:1990630	is_a	GO:0032991	666	0	2
GO:1990923	is_a	GO:0032991	667	0	2
GO:0016459	is_a	GO:0032991	668	0	2
GO:0016459	is_a_inverse	GO:0016460	668	1	1686
GO:0016459	is_a_inverse	GO:0016461	668	1	1685
GO:0016459	is_a_inverse	GO:0042642	668	1	1687
GO:0015627	is_a	GO:0032991	669	0	2
GO:0005833	is_a	GO:0032991	670	0	2
GO:0032766	is_a	GO:0032991	671	0	2
GO:0000940	is_a	GO:0032991	672	0	2
GO:0031395	is_a	GO:0032991	673	0	2
GO:0030080	is_a	GO:0032991	674	0	2
GO:0038059	is_a	GO:0032991	675	0	2
GO:0097373	is_a	GO:0032991	676	0	2
GO:0120155	is_a	GO:0032991	677	0	2
GO:0043514	is_a	GO:0032991	678	0	2
GO:1990252	is_a	GO:0032991	679	0	2
GO:1990728	is_a	GO:0032991	680	0	2
GO:0042555	is_a	GO:0032991	681	0	2
GO:0042555	is_a_inverse	GO:0097362	681	1	1688
GO:0000939	is_a	GO:0032991	682	0	2
GO:0005850	is_a	GO:0032991	683	0	2
GO:0070441	is_a	GO:0032991	684	0	2
GO:0018444	is_a	GO:0032991	685	0	2
GO:1990065	is_a	GO:0032991	686	0	2
GO:0030993	is_a	GO:0032991	687	0	2
GO:0036454	is_a	GO:0032991	688	0	2
GO:0036454	is_a_inverse	GO:0016942	688	1	1690
GO:0036454	is_a_inverse	GO:1990150	688	1	1689
GO:0036454	is_a_inverse	GO:1990265	688	1	1691
GO:0000974	is_a	GO:0032991	689	0	2
GO:0001114	is_a	GO:0032991	690	0	2
GO:0001114	is_a_inverse	GO:0097523	690	1	1692
GO:0106333	is_a	GO:0032991	691	0	2
GO:0008091	is_a	GO:0032991	692	0	2
GO:1990533	is_a	GO:0032991	693	0	2
GO:0030256	is_a	GO:0032991	694	0	2
GO:0033186	is_a	GO:0032991	695	0	2
GO:0030992	is_a	GO:0032991	696	0	2
GO:0002193	is_a	GO:0032991	697	0	2
GO:0071075	is_a	GO:0032991	698	0	2
GO:0033061	is_a	GO:0032991	699	0	2
GO:0033061	is_a_inverse	GO:0032798	699	1	1262
GO:0033061	is_a_inverse	GO:0033062	699	1	1371
GO:0033061	is_a_inverse	GO:0033063	699	1	1270
GO:0033061	is_a_inverse	GO:0033064	699	1	1290
GO:0033061	is_a_inverse	GO:0033065	699	1	1254
GO:0033061	is_a_inverse	GO:0033066	699	1	1327
GO:1990733	is_a	GO:0032991	700	0	2
GO:0098030	is_a	GO:0044423	701	0	3
GO:0098021	is_a	GO:0044423	702	0	3
GO:0098021	is_a_inverse	GO:0039670	702	1	1694
GO:0098021	is_a_inverse	GO:0098022	702	1	1693
GO:0098027	is_a	GO:0044423	703	0	3
GO:0019028	is_a	GO:0044423	704	0	3
GO:0019028	is_a_inverse	GO:0019029	704	1	1696
GO:0019028	is_a_inverse	GO:0019030	704	1	1695
GO:0098031	is_a	GO:0044423	705	0	3
GO:0098026	is_a	GO:0044423	706	0	3
GO:0039626	is_a	GO:0044423	707	0	3
GO:0055036	is_a	GO:0044423	708	0	3
GO:0036338	is_a	GO:0044423	709	0	3
GO:0036338	is_a_inverse	GO:0019031	709	1	1698
GO:0036338	is_a_inverse	GO:0039641	709	1	1697
GO:0046729	is_a	GO:0044423	710	0	3
GO:0098029	is_a	GO:0044423	711	0	3
GO:0019033	is_a	GO:0044423	712	0	3
GO:0098023	is_a	GO:0044423	713	0	3
GO:0098024	is_a	GO:0044423	714	0	3
GO:0098028	is_a	GO:0044423	715	0	3
GO:0098025	is_a	GO:0044423	716	0	3
GO:0098061	is_a	GO:0044423	717	0	3
GO:0019013	is_a	GO:0044423	718	0	3
GO:0039625	is_a	GO:0044423	719	0	3
GO:0039642	is_a	GO:0044423	720	0	3
GO:0039624	is_a	GO:0044423	721	0	3
GO:0098015	is_a	GO:0044423	722	0	3
GO:0046727	is_a	GO:0044423	723	0	3
GO:0046727	is_a_inverse	GO:0098017	723	1	1699
GO:0046727	is_a_inverse	GO:0098018	723	1	1700
GO:0099522	is_a	GO:0005829	724	0	6
GO:0099522	is_a_inverse	GO:0099523	724	1	1701
GO:0099522	is_a_inverse	GO:0099524	724	1	1702
GO:0043229	is_a	GO:0043226	725	0	7
GO:0043229	is_a_inverse	GO:0043231	725	1	1704
GO:0043229	is_a_inverse	GO:0043232	725	1	1703
GO:0043228	is_a	GO:0043226	726	0	7
GO:0043228	is_a_inverse	GO:0009288	726	1	885
GO:0043228	is_a_inverse	GO:0043232	726	1	1703
GO:0043228	is_a_inverse	GO:0043264	726	1	1705
GO:0043228	is_a_inverse	GO:0097589	726	1	886
GO:0043227	is_a	GO:0043226	727	0	7
GO:0043227	is_a_inverse	GO:0005929	727	1	1708
GO:0043227	is_a_inverse	GO:0031982	727	1	1709
GO:0043227	is_a_inverse	GO:0043231	727	1	1704
GO:0043227	is_a_inverse	GO:0065010	727	1	1706
GO:0043227	is_a_inverse	GO:0097444	727	1	1707
GO:0099572	is_a	GO:0043226	728	0	7
GO:0099572	is_a_inverse	GO:0014069	728	1	1712
GO:0099572	is_a_inverse	GO:0097482	728	1	1711
GO:0099572	is_a_inverse	GO:0099629	728	1	1710
GO:0043230	is_a	GO:0043226	729	0	7
GO:0043230	is_a_inverse	GO:0043264	729	1	1705
GO:0043230	is_a_inverse	GO:0065010	729	1	1706
GO:1990385	is_a	GO:0051233	730	0	8
GO:1990023	is_a	GO:0051233	731	0	8
GO:0044100	is_a	GO:0005622	732	0	10
GO:0016234	is_a	GO:0005622	733	0	10
GO:0016234	is_a_inverse	GO:0016235	733	1	1725
GO:0016234	is_a_inverse	GO:0042405	733	1	1722
GO:0016234	is_a_inverse	GO:0070088	733	1	1724
GO:0016234	is_a_inverse	GO:0097407	733	1	1717
GO:0016234	is_a_inverse	GO:0097408	733	1	1716
GO:0016234	is_a_inverse	GO:0097409	733	1	1715
GO:0016234	is_a_inverse	GO:0097412	733	1	1714
GO:0016234	is_a_inverse	GO:0097413	733	1	1713
GO:0016234	is_a_inverse	GO:0097416	733	1	1718
GO:0016234	is_a_inverse	GO:0097417	733	1	1719
GO:0016234	is_a_inverse	GO:0097418	733	1	1723
GO:0016234	is_a_inverse	GO:0097419	733	1	1721
GO:0016234	is_a_inverse	GO:0097420	733	1	1720
GO:0016234	is_a_inverse	GO:1990011	733	1	1726
GO:0046821	is_a	GO:0005622	734	0	10
GO:0070725	is_a	GO:0005622	735	0	10
GO:0009579	is_a	GO:0005622	736	0	10
GO:0009579	is_a_inverse	GO:0030075	736	1	1727
GO:0009579	is_a_inverse	GO:0031976	736	1	875
GO:0009579	is_a_inverse	GO:0070116	736	1	1728
GO:0070090	is_a	GO:0005622	737	0	10
GO:0005727	is_a	GO:0005622	738	0	10
GO:0005727	is_a_inverse	GO:0005728	738	1	1730
GO:0005727	is_a_inverse	GO:0005729	738	1	1729
GO:0070477	is_a	GO:0005622	739	0	10
GO:0097686	is_a	GO:0097683	740	0	12
GO:1990723	is_a	GO:0048471	741	0	30
GO:1990020	is_a	GO:0044303	742	0	53
GO:1990021	is_a	GO:0044303	743	0	53
GO:1990901	is_a	GO:0060187	744	0	61
GO:1990902	is_a	GO:0060187	745	0	61
GO:0044225	is_a	GO:0060187	746	0	61
GO:0051286	is_a	GO:0060187	747	0	61
GO:0051286	is_a_inverse	GO:0001411	747	1	816
GO:0051286	is_a_inverse	GO:0035619	747	1	1732
GO:0051286	is_a_inverse	GO:0035838	747	1	812
GO:0051286	is_a_inverse	GO:0035839	747	1	1731
GO:0051286	is_a_inverse	GO:0043332	747	1	815
GO:0090712	is_a	GO:0060187	748	0	61
GO:0044226	is_a	GO:0060187	749	0	61
GO:0005863	is_a	GO:0032982	750	0	3198
GO:0005863	is_a	GO:0036379	750	0	64
GO:0005865	is_a	GO:0036379	751	0	64
GO:0035363	is_a	GO:0016604	752	0	65
GO:0015030	is_a	GO:0016604	753	0	65
GO:0016605	is_a	GO:0016604	754	0	65
GO:0016607	is_a	GO:0016604	755	0	65
GO:0016607	is_a_inverse	GO:0035062	755	1	1733
GO:0042382	is_a	GO:0016604	756	0	65
GO:0010445	is_a	GO:0016604	757	0	65
GO:0071920	is_a	GO:0016604	758	0	65
GO:0097504	is_a	GO:0016604	759	0	65
GO:0035061	is_a	GO:0016604	760	0	65
GO:1990251	is_a	GO:0016604	761	0	65
GO:0016606	is_a	GO:0016604	762	0	65
GO:0071601	is_a	GO:0016604	763	0	65
GO:0005826	is_a	GO:0070938	764	0	66
GO:0005826	is_a_inverse	GO:0110085	764	1	1735
GO:0005826	is_a_inverse	GO:0110086	764	1	1734
GO:0032589	is_a	GO:0031253	765	0	1939
GO:0032589	is_a	GO:0031256	765	0	69
GO:0032589	is_a_inverse	GO:0030673	765	1	1736
GO:0032589	is_a_inverse	GO:0032590	765	1	1737
GO:0032589	is_a_inverse	GO:0032591	765	1	1738
GO:0032589	is_a_inverse	GO:0060171	765	1	1739
GO:0032587	is_a	GO:0031253	766	0	1939
GO:0032587	is_a	GO:0031256	766	0	69
GO:0031258	is_a	GO:0031253	767	0	1939
GO:0031258	is_a	GO:0031256	767	0	69
GO:0097453	is_a	GO:1990015	768	0	72
GO:0097219	is_a	GO:0097218	769	0	75
GO:0097220	is_a	GO:0097218	770	0	75
GO:0097431	is_a	GO:0000922	771	0	76
GO:0090619	is_a	GO:0000922	772	0	76
GO:0072563	is_a	GO:0072562	773	0	80
GO:0031259	is_a	GO:0031253	774	0	1939
GO:0031259	is_a	GO:0031257	774	0	82
GO:0098595	is_a	GO:0005576	775	0	97
GO:0099544	is_a	GO:0005576	776	0	97
GO:0043083	is_a	GO:0005576	777	0	97
GO:0048046	is_a	GO:0005576	778	0	97
GO:0061496	is_a	GO:0005825	779	0	101
GO:0099568	is_a	GO:0005737	780	0	107
GO:0099568	is_a_inverse	GO:0032838	780	1	1740
GO:0099568	is_a_inverse	GO:0099738	780	1	1741
GO:0045495	is_a	GO:0005737	781	0	107
GO:0045495	is_a_inverse	GO:0060293	781	1	1742
GO:1990917	is_a	GO:0005737	782	0	107
GO:0005938	is_a	GO:0005737	783	0	107
GO:0005938	is_a_inverse	GO:0099738	783	1	1741
GO:0016528	is_a	GO:0005737	784	0	107
GO:0043596	is_a	GO:0005657	785	0	112
GO:0043597	is_a	GO:0005657	786	0	112
GO:0036391	is_a	GO:0005940	787	0	3862
GO:0036391	is_a	GO:0032161	787	0	118
GO:0032174	is_a	GO:0000399	788	0	266
